id,color,outline,name,style_url,coordinates,name2,value,radius,coordinates5,coordinates6,created_at,updated_at,type,address,street,city,state,country,coords,contact_person,contact_phone,contact_email,operating_hours,capacity,notes,facilities
62,null,null,Ngwenya Border Post - NGWENYA BORDER WARNING,#Style634893,"30.977239,-26.206813,0 30.972259,-26.215437,0 31.001442,-26.221827,0 31.004791,-26.212973,0",null,null,null,null,null,2025-10-22 02:54:53.837736+00,2025-10-22 02:54:53.837736+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
63,null,null,Sicunusa Border Post - SICUNUSA BORDER WARNNING,#Style634894,"30.902352,-26.862514,0 30.907202,-26.864965,0 30.91823,-26.859337,0 30.913038,-26.856849,0",null,null,null,null,null,2025-10-22 02:54:53.837736+00,2025-10-22 02:54:53.837736+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
64,null,null,Lavumisa Border Post - LAVUMISA BORDER POST,#Style634895,"31.88417,-27.312566,0 31.893139,-27.312756,0 31.89288,-27.321984,0 31.882238,-27.320992,0",null,null,null,null,null,2025-10-22 02:54:53.837736+00,2025-10-22 02:54:53.837736+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
65,null,null,Sepapus Gate- SEPAPUS BORDER WARNING,#Style634896,"27.200237,-29.946473,0 27.201042,-29.947572,0 27.200033,-29.947897,0 27.199293,-29.949041,0 27.197631,-29.948305,0",null,null,null,null,null,2025-10-22 02:54:53.837736+00,2025-10-22 02:54:53.837736+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
66,null,null,Chirundu Border post - Zambia,#Style634898,"28.850397,-16.047958,0 28.888376,-16.047917,0 28.890996,-16.034884,0 28.868293,-16.032491,0 28.854946,-16.036615,0",null,null,null,null,null,2025-10-22 02:54:53.837736+00,2025-10-22 02:54:53.837736+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
67,null,null,Zambia - Congo border,#Style634899,"27.780218,-12.276353,0 27.7876,-12.282894,0 27.800131,-12.263605,0 27.790431,-12.264276,0",null,null,null,null,null,2025-10-22 02:54:53.837736+00,2025-10-22 02:54:53.837736+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
68,null,null,Puma Truck Stop,#Style634952,"28.832897,-27.556038,0 28.83174,-27.554322,0 28.833803,-27.553063,0 28.835174,-27.554591,0",Comment1,null,null,null,null,2025-10-22 02:54:53.837736+00,2025-10-22 02:54:53.837736+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
69,null,null,Puma Truck Stop,#Style634952,"28.832897,-27.556038,0 28.83174,-27.554322,0 28.833803,-27.553063,0 28.835174,-27.554591,0",Comment2,null,null,null,null,2025-10-22 02:54:53.837736+00,2025-10-22 02:54:53.837736+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
70,null,null,Puma Truck Stop,#Style634952,"28.832897,-27.556038,0 28.83174,-27.554322,0 28.833803,-27.553063,0 28.835174,-27.554591,0",landmark_type,2,null,null,null,2025-10-22 02:54:53.837736+00,2025-10-22 02:54:53.837736+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
71,null,null,Ladysmith Truck Stop,#Style634956,"29.746217,-28.573835,0 29.745852,-28.573518,0 29.746018,-28.573314,0 29.746853,-28.57276,0 29.748206,-28.573088,0 29.74816,-28.573773,0 29.747754,-28.574363,0 29.747243,-28.574931,0",Comment1,null,null,null,null,2025-10-22 02:54:53.837736+00,2025-10-22 02:54:53.837736+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
72,null,null,Ladysmith Truck Stop,#Style634956,"29.746217,-28.573835,0 29.745852,-28.573518,0 29.746018,-28.573314,0 29.746853,-28.57276,0 29.748206,-28.573088,0 29.74816,-28.573773,0 29.747754,-28.574363,0 29.747243,-28.574931,0",Comment2,null,null,null,null,2025-10-22 02:54:53.837736+00,2025-10-22 02:54:53.837736+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
73,null,null,Ladysmith Truck Stop,#Style634956,"29.746217,-28.573835,0 29.745852,-28.573518,0 29.746018,-28.573314,0 29.746853,-28.57276,0 29.748206,-28.573088,0 29.74816,-28.573773,0 29.747754,-28.574363,0 29.747243,-28.574931,0",landmark_type,2,null,null,null,2025-10-22 02:54:53.837736+00,2025-10-22 02:54:53.837736+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
74,null,null,Dendron Optima Loading Point 1,#Style638232,"29.387131,-23.177303,0 29.386297,-23.177208,0 29.386246,-23.176068,0 29.387351,-23.176328,0",Comment1,null,null,null,null,2025-10-22 02:54:53.837736+00,2025-10-22 02:54:53.837736+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
75,null,null,Dendron Optima Loading Point 1,#Style638232,"29.387131,-23.177303,0 29.386297,-23.177208,0 29.386246,-23.176068,0 29.387351,-23.176328,0",Comment2,null,null,null,null,2025-10-22 02:54:53.837736+00,2025-10-22 02:54:53.837736+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
76,null,null,Dendron Optima Loading Point 1,#Style638232,"29.387131,-23.177303,0 29.386297,-23.177208,0 29.386246,-23.176068,0 29.387351,-23.176328,0",landmark_type,2,null,null,null,2025-10-22 02:54:53.837736+00,2025-10-22 02:54:53.837736+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
77,null,null,329 - GAME NEWCASTLE,#Style638356,"29.943026,-27.780328,0 29.941824,-27.777592,0 29.942709,-27.776539,0 29.943259,-27.776107,0 29.943852,-27.775884,0 29.945907,-27.779863,0 29.944595,-27.780266,0",landmark_type,2,null,null,null,2025-10-22 02:54:53.837736+00,2025-10-22 02:54:53.837736+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
78,null,null,296 - GAME RUSTENBURG,#Style638983,"27.237719,-25.66982,0 27.237194,-25.669225,0 27.237456,-25.668911,0 27.237868,-25.66868,0 27.238554,-25.668202,0 27.239567,-25.668977,0 27.237948,-25.670059,0",landmark_type,2,null,null,null,2025-10-22 02:54:53.837736+00,2025-10-22 02:54:53.837736+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
79,null,null,CHEP HOEDSRUIT,#Style638984,"30.698484,-24.377274,0 30.698248,-24.377105,0 30.698527,-24.376604,0 30.699133,-24.3758,0 30.699406,-24.374791,0 30.700438,-24.375226,0 30.701265,-24.376091,0",Comment1,null,null,null,null,2025-10-22 02:54:53.837736+00,2025-10-22 02:54:53.837736+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
80,null,null,CHEP HOEDSRUIT,#Style638984,"30.698484,-24.377274,0 30.698248,-24.377105,0 30.698527,-24.376604,0 30.699133,-24.3758,0 30.699406,-24.374791,0 30.700438,-24.375226,0 30.701265,-24.376091,0",Comment2,null,null,null,null,2025-10-22 02:54:53.837736+00,2025-10-22 02:54:53.837736+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
81,null,null,CHEP HOEDSRUIT,#Style638984,"30.698484,-24.377274,0 30.698248,-24.377105,0 30.698527,-24.376604,0 30.699133,-24.3758,0 30.699406,-24.374791,0 30.700438,-24.375226,0 30.701265,-24.376091,0",landmark_type,2,null,null,null,2025-10-22 02:54:53.837736+00,2025-10-22 02:54:53.837736+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
82,null,null,PRETORIA GAME WEARHOUSE,#Style638986,"28.329091,-25.731247,0 28.329308,-25.730283,0 28.330303,-25.730333,0 28.330148,-25.731002,0 28.329945,-25.731658,0 28.329227,-25.731483,0",landmark_type,2,null,null,null,2025-10-22 02:54:53.837736+00,2025-10-22 02:54:53.837736+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
83,null,null,GAME HAMMANSKRAAL,#Style638987,"28.266534,-25.405606,0 28.266655,-25.403704,0 28.268886,-25.403768,0 28.269251,-25.403444,0 28.271698,-25.403514,0 28.271806,-25.40561,0",landmark_type,2,null,null,null,2025-10-22 02:54:53.837736+00,2025-10-22 02:54:53.837736+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
145,null,null,Tugela Toll Gate,#Style653639,"29.564536,-28.464455,0 29.563452,-28.46525,0 29.560454,-28.462458,0 29.559622,-28.460422,0 29.561544,-28.460025,0 29.562473,-28.461807,0",landmark_type,2,null,null,null,2025-10-22 02:54:54.442852+00,2025-10-22 02:54:54.442852+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
84,null,null,335 - GAME WONDERPARK,#Style638988,"28.108552,-25.671834,0 28.108403,-25.67069,0 28.108307,-25.669545,0 28.109188,-25.669235,0 28.110111,-25.66908,0 28.111925,-25.669049,0 28.112456,-25.669018,0 28.112519,-25.670338,0 28.11254,-25.671046,0 28.112549,-25.671667,0 28.110845,-25.671748,0",landmark_type,2,null,null,null,2025-10-22 02:54:53.837736+00,2025-10-22 02:54:53.837736+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
85,null,null,336 - GAME UPINGTON,#Style638990,"21.255235,-28.442862,0 21.255058,-28.442403,0 21.255009,-28.442175,0 21.255133,-28.441702,0 21.255272,-28.441581,0 21.255411,-28.44153,0 21.255518,-28.441465,0 21.255886,-28.441361,0 21.256369,-28.44118,0 21.256734,-28.441564,0 21.257277,-28.442145,0",landmark_type,2,null,null,null,2025-10-22 02:54:53.837736+00,2025-10-22 02:54:53.837736+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
86,null,null,371 - GAME BURGERSFORT,#Style638992,"30.313344,-24.663868,0 30.312832,-24.663652,0 30.312405,-24.663436,0 30.312193,-24.662898,0 30.310865,-24.662185,0 30.311384,-24.661139,0 30.310636,-24.661025,0 30.310102,-24.6606,0 30.310878,-24.658704,0 30.315052,-24.660474,0",landmark_type,2,null,null,null,2025-10-22 02:54:53.837736+00,2025-10-22 02:54:53.837736+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
87,null,null,340 - GAME LEBOWAKGOMO,#Style638993,"29.479184,-24.31767,0 29.478613,-24.317803,0 29.477759,-24.315224,0 29.477972,-24.314856,0 29.478455,-24.315134,0 29.479023,-24.315319,0 29.479794,-24.317517,0",landmark_type,2,null,null,null,2025-10-22 02:54:53.837736+00,2025-10-22 02:54:53.837736+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
88,null,null,Chep Prospecton,#Style639405,"30.930707,-29.989576,0 30.932102,-29.985354,0 30.933544,-29.98608,0 30.932008,-29.989947,0",Comment1,null,null,null,null,2025-10-22 02:54:53.837736+00,2025-10-22 02:54:53.837736+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
89,null,null,Chep Prospecton,#Style639405,"30.930707,-29.989576,0 30.932102,-29.985354,0 30.933544,-29.98608,0 30.932008,-29.989947,0",Comment2,null,null,null,null,2025-10-22 02:54:53.837736+00,2025-10-22 02:54:53.837736+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
90,null,null,Chep Prospecton,#Style639405,"30.930707,-29.989576,0 30.932102,-29.985354,0 30.933544,-29.98608,0 30.932008,-29.989947,0",landmark_type,2,null,null,null,2025-10-22 02:54:53.837736+00,2025-10-22 02:54:53.837736+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
91,null,null,Chep Polokwane,#Style639414,"29.450929,-23.885874,0 29.451297,-23.885483,0 29.451649,-23.885191,0 29.452314,-23.884669,0 29.452518,-23.884555,0 29.452819,-23.884539,0 29.453144,-23.884946,0 29.453287,-23.885348,0 29.452239,-23.885938,0 29.451777,-23.886058,0",Comment1,null,null,null,null,2025-10-22 02:54:53.837736+00,2025-10-22 02:54:53.837736+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
92,null,null,Chep Polokwane,#Style639414,"29.450929,-23.885874,0 29.451297,-23.885483,0 29.451649,-23.885191,0 29.452314,-23.884669,0 29.452518,-23.884555,0 29.452819,-23.884539,0 29.453144,-23.884946,0 29.453287,-23.885348,0 29.452239,-23.885938,0 29.451777,-23.886058,0",Comment2,null,null,null,null,2025-10-22 02:54:53.837736+00,2025-10-22 02:54:53.837736+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
93,null,null,Chep Polokwane,#Style639414,"29.450929,-23.885874,0 29.451297,-23.885483,0 29.451649,-23.885191,0 29.452314,-23.884669,0 29.452518,-23.884555,0 29.452819,-23.884539,0 29.453144,-23.884946,0 29.453287,-23.885348,0 29.452239,-23.885938,0 29.451777,-23.886058,0",landmark_type,2,null,null,null,2025-10-22 02:54:53.837736+00,2025-10-22 02:54:53.837736+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
94,null,null,449 - GAME PHALABORWA,#Style641444,"31.13118,-23.948932,0 31.131145,-23.948784,0 31.131127,-23.948102,0 31.133175,-23.948236,0 31.134172,-23.94899,0 31.133458,-23.949965,0 31.133257,-23.950472,0 31.132251,-23.950077,0 31.131537,-23.949335,0",landmark_type,2,null,null,null,2025-10-22 02:54:53.837736+00,2025-10-22 02:54:53.837736+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
95,null,null,172 - GAME MOKOPANE,#Style641447,"29.013904,-24.183841,0 29.013025,-24.18354,0 29.01325,-24.182956,0 29.013451,-24.182491,0 29.013612,-24.182096,0 29.013966,-24.181076,0 29.015763,-24.181563,0 29.014823,-24.184089,0",landmark_type,2,null,null,null,2025-10-22 02:54:53.837736+00,2025-10-22 02:54:53.837736+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
96,null,null,623 - GAME TZANEEN,#Style641450,"30.164021,-23.827905,0 30.163196,-23.827118,0 30.164524,-23.826478,0 30.165029,-23.827273,0 30.164399,-23.827706,0",landmark_type,2,null,null,null,2025-10-22 02:54:53.837736+00,2025-10-22 02:54:53.837736+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
97,null,null,366 - GAME GROBLERSDAL,#Style641451,"29.392918,-25.165418,0 29.392857,-25.164145,0 29.393032,-25.163145,0 29.393833,-25.163276,0 29.39425,-25.163342,0 29.394624,-25.163446,0 29.394504,-25.164998,0 29.393781,-25.165376,0 29.393215,-25.165552,0",landmark_type,2,null,null,null,2025-10-22 02:54:53.837736+00,2025-10-22 02:54:53.837736+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
98,null,null,342 - GAME LEPHALALE,#Style643377,"27.705348,-23.687408,0 27.705325,-23.687635,0 27.705112,-23.690667,0 27.702512,-23.69054,0 27.702625,-23.688316,0 27.703038,-23.685875,0 27.704021,-23.685855,0 27.705081,-23.685997,0 27.705004,-23.68607,0 27.705332,-23.686187,0 27.705382,-23.686658,0",landmark_type,2,null,null,null,2025-10-22 02:54:53.837736+00,2025-10-22 02:54:53.837736+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
99,null,null,Zest Truck Stop,#Style643378,"30.947411,-29.964938,0 30.947926,-29.964252,0 30.948597,-29.964628,0 30.948304,-29.964983,0 30.949628,-29.965746,0 30.947758,-29.968358,0 30.945567,-29.967108,0",Comment1,null,null,null,null,2025-10-22 02:54:53.837736+00,2025-10-22 02:54:53.837736+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
100,null,null,Zest Truck Stop,#Style643378,"30.947411,-29.964938,0 30.947926,-29.964252,0 30.948597,-29.964628,0 30.948304,-29.964983,0 30.949628,-29.965746,0 30.947758,-29.968358,0 30.945567,-29.967108,0",Comment2,null,null,null,null,2025-10-22 02:54:53.837736+00,2025-10-22 02:54:53.837736+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
101,null,null,Zest Truck Stop,#Style643378,"30.947411,-29.964938,0 30.947926,-29.964252,0 30.948597,-29.964628,0 30.948304,-29.964983,0 30.949628,-29.965746,0 30.947758,-29.968358,0 30.945567,-29.967108,0",landmark_type,2,null,null,null,2025-10-22 02:54:54.442852+00,2025-10-22 02:54:54.442852+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
102,null,null,Chep East London,#Style645053,"27.889775,-33.036402,0 27.889593,-33.036204,0 27.88948,-33.036032,0 27.88918,-33.035568,0 27.889592,-33.035376,0 27.890005,-33.035235,0 27.890362,-33.0361,0",Comment1,null,null,null,null,2025-10-22 02:54:54.442852+00,2025-10-22 02:54:54.442852+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
103,null,null,Chep East London,#Style645053,"27.889775,-33.036402,0 27.889593,-33.036204,0 27.88948,-33.036032,0 27.88918,-33.035568,0 27.889592,-33.035376,0 27.890005,-33.035235,0 27.890362,-33.0361,0",Comment2,null,null,null,null,2025-10-22 02:54:54.442852+00,2025-10-22 02:54:54.442852+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
104,null,null,Chep East London,#Style645053,"27.889775,-33.036402,0 27.889593,-33.036204,0 27.88948,-33.036032,0 27.88918,-33.035568,0 27.889592,-33.035376,0 27.890005,-33.035235,0 27.890362,-33.0361,0",landmark_type,2,null,null,null,2025-10-22 02:54:54.442852+00,2025-10-22 02:54:54.442852+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
105,null,null,311 - GAME THOHOYANDOU,#Style645067,"30.455106,-22.972212,0 30.455317,-22.973337,0 30.455397,-22.973918,0 30.455486,-22.974334,0 30.455692,-22.9744,0 30.456772,-22.974241,0 30.456433,-22.972494,0 30.455627,-22.972551,0 30.455526,-22.972621,0 30.455407,-22.972554,0 30.455313,-22.972108,0",landmark_type,2,null,null,null,2025-10-22 02:54:54.442852+00,2025-10-22 02:54:54.442852+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
106,null,null,240 - GAME MAKHADO,#Style645088,"29.911761,-23.043089,0 29.911905,-23.042748,0 29.912113,-23.042236,0 29.912246,-23.041938,0 29.912353,-23.041784,0 29.912865,-23.041993,0 29.912769,-23.042295,0 29.912698,-23.04255,0 29.912602,-23.042611,0 29.912772,-23.042689,0 29.913116,-23.042786,0 29.912787,-23.043496,0",landmark_type,2,null,null,null,2025-10-22 02:54:54.442852+00,2025-10-22 02:54:54.442852+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
107,null,null,317 - GAME POLOKWANE MALL OF THE NORTH,#Style645090,"29.508835,-23.874072,0 29.509647,-23.872799,0 29.511407,-23.873968,0 29.510896,-23.874488,0 29.510449,-23.874772,0 29.509877,-23.87482,0",landmark_type,2,null,null,null,2025-10-22 02:54:54.442852+00,2025-10-22 02:54:54.442852+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
108,null,null,Andys Truck Stop PE,#Style653594,"25.607472,-33.910606,0 25.607722,-33.910089,0 25.609416,-33.910396,0 25.609785,-33.910206,0 25.610035,-33.910365,0 25.609921,-33.910831,0 25.609807,-33.911263,0 25.609598,-33.911455,0 25.609298,-33.911212,0 25.608859,-33.910818,0",Comment1,null,null,null,null,2025-10-22 02:54:54.442852+00,2025-10-22 02:54:54.442852+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
109,null,null,Andys Truck Stop PE,#Style653594,"25.607472,-33.910606,0 25.607722,-33.910089,0 25.609416,-33.910396,0 25.609785,-33.910206,0 25.610035,-33.910365,0 25.609921,-33.910831,0 25.609807,-33.911263,0 25.609598,-33.911455,0 25.609298,-33.911212,0 25.608859,-33.910818,0",Comment2,null,null,null,null,2025-10-22 02:54:54.442852+00,2025-10-22 02:54:54.442852+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
144,null,null,Marianhill Toll Gate,#Style653638,"30.797263,-29.825918,0 30.79604,-29.824161,0 30.802564,-29.822143,0 30.80526,-29.821835,0 30.807784,-29.82175,0 30.80805,-29.822848,0 30.803215,-29.823881,0",landmark_type,2,null,null,null,2025-10-22 02:54:54.442852+00,2025-10-22 02:54:54.442852+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
110,null,null,Andys Truck Stop PE,#Style653594,"25.607472,-33.910606,0 25.607722,-33.910089,0 25.609416,-33.910396,0 25.609785,-33.910206,0 25.610035,-33.910365,0 25.609921,-33.910831,0 25.609807,-33.911263,0 25.609598,-33.911455,0 25.609298,-33.911212,0 25.608859,-33.910818,0",landmark_type,2,null,null,null,2025-10-22 02:54:54.442852+00,2025-10-22 02:54:54.442852+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
111,null,null,Brandfort Toll Plaza,#Style653605,"26.336722,-28.90375,0 26.336521,-28.903656,0 26.338857,-28.900562,0 26.339144,-28.900653,0",landmark_type,2,null,null,null,2025-10-22 02:54:54.442852+00,2025-10-22 02:54:54.442852+00,warehouse,null,null,null,null,null,null,null,null,null,null,null,null,null
